,clust,Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
1359,2,6872,1,0,0,0,4,5,1,39.68,0,1,2,18,1,0,1,1,0,1,1,1,0,1,0,94.4,387.2,0.0,0,158.72,545.92
1360,2,5415,1,0,0,0,37,0,1,37.49,1,1,2,29,0,0,1,0,0,0,0,1,0,1,1,78.95,2839.65,0.0,0,1387.13,4226.780000000001
1361,2,2864,1,0,0,0,19,0,0,0.0,0,1,1,48,0,0,0,0,1,1,1,1,1,1,1,44.85,893.55,0.0,0,0.0,893.55
1362,2,631,1,0,0,0,7,5,1,21.58,0,1,2,71,0,0,1,0,0,0,1,0,0,0,2,74.65,544.55,0.0,10,151.06,705.6099999999999
1363,2,5870,1,0,1,1,14,4,1,20.4,1,1,1,30,1,0,0,0,1,0,0,1,0,1,0,64.7,941.0,0.0,0,285.59999999999997,1226.6
1364,2,573,1,0,0,0,1,0,0,0.0,0,1,1,26,0,0,0,0,0,1,1,1,0,1,0,35.55,35.55,0.0,0,0.0,35.55
1365,2,5572,1,0,0,0,2,5,1,38.51,1,1,2,25,0,0,0,0,1,1,1,1,0,1,0,95.15,196.9,0.0,0,77.02,273.92
1366,1,6249,1,0,1,4,13,4,1,45.6,0,1,2,11,0,0,1,0,1,1,1,1,0,1,2,96.65,1162.85,0.0,0,592.8000000000001,1755.65
1367,2,4149,1,0,0,0,1,5,0,0.0,0,1,1,6,0,1,0,0,0,0,0,0,0,1,2,31.35,31.35,0.0,80,0.0,111.35
1368,2,84,1,0,0,0,12,4,1,14.38,1,1,2,6,0,1,0,0,1,0,0,1,0,1,0,89.75,1052.4,0.0,0,172.56,1224.96
1369,1,4450,1,0,1,9,60,2,1,47.4,0,1,0,29,0,1,0,0,1,1,1,1,1,1,0,94.4,5610.25,0.0,0,2844.0,8454.25
1370,0,63,1,0,0,0,1,5,1,31.77,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.85,19.85,0.0,0,31.77,51.620000000000005
1371,1,2806,1,0,0,0,6,5,1,20.36,1,1,2,10,0,1,1,1,1,1,1,1,0,1,1,109.9,669.45,0.0,0,122.16,791.61
1372,1,77,1,0,0,0,15,4,1,45.92,0,1,2,12,0,0,1,1,1,1,1,1,0,1,0,101.35,1553.95,0.0,0,688.8000000000001,2242.75
1373,2,4024,1,0,0,0,1,5,1,33.48,1,1,0,59,0,0,0,0,0,1,1,0,0,1,0,60.15,60.15,0.0,20,33.48,113.63
1374,2,1085,1,0,0,0,7,5,1,35.91,1,1,2,27,0,0,1,0,1,0,0,1,0,1,0,90.45,593.45,0.0,0,251.36999999999998,844.82
1375,1,2759,1,0,1,1,53,2,1,15.77,0,1,2,9,0,1,0,0,1,1,1,1,1,1,0,94.25,4867.95,0.0,0,835.81,5703.76
1376,2,4511,1,0,0,0,1,5,1,1.84,1,1,2,76,0,0,0,0,0,0,1,1,0,1,0,74.9,74.9,0.0,0,1.84,76.74000000000001
1377,2,3904,1,0,0,0,1,5,1,32.92,0,1,2,3,0,0,0,0,1,0,0,1,0,1,0,80.25,80.25,0.0,0,32.92,113.17
1378,2,6924,1,0,1,1,17,4,1,44.97,0,1,2,11,0,0,0,0,0,0,0,1,0,1,0,69.0,1149.65,0.0,0,764.49,1914.14
1379,2,948,1,0,1,1,11,4,1,15.69,1,1,1,12,0,0,0,1,0,1,1,1,0,1,0,66.35,740.8,0.0,0,172.59,913.39
1380,2,6955,1,0,0,0,19,4,1,20.41,1,1,2,11,0,0,0,0,0,1,1,0,0,1,0,86.0,1532.45,0.0,30,387.79,1950.24
1381,2,6975,1,0,1,1,3,5,1,48.38,0,1,2,14,0,0,0,0,0,1,1,1,0,1,0,80.3,250.05,0.0,0,145.14000000000001,395.19000000000005
1382,2,5662,1,0,0,0,24,0,1,35.93,1,1,2,5,0,1,0,0,1,0,0,1,0,1,1,90.55,2282.55,0.0,0,862.3199999999999,3144.87
1383,2,1106,1,0,0,0,2,0,1,26.87,1,1,2,52,0,0,0,0,0,0,0,1,0,1,0,75.9,143.35,0.0,0,53.74,197.09
1384,2,2211,1,0,1,1,1,0,1,14.9,0,1,1,6,0,0,0,0,0,0,0,1,0,1,1,45.85,45.85,0.0,0,14.9,60.75
1385,2,4662,1,0,1,1,16,4,0,0.0,0,1,1,29,0,0,0,1,1,1,1,1,0,1,0,49.95,810.2,0.0,0,0.0,810.2
1386,2,1147,1,0,1,1,34,0,1,13.45,0,1,2,12,0,0,0,0,1,0,0,1,0,0,0,78.3,2564.3,0.0,0,457.29999999999995,3021.6000000000004
1387,2,4126,1,0,0,0,3,0,1,38.38,1,1,2,23,0,0,0,0,0,0,0,0,0,1,0,76.95,228.4,0.0,10,115.14000000000001,353.54
1388,2,3944,1,0,0,0,1,0,1,34.37,0,1,1,28,0,0,0,0,0,0,0,1,0,0,0,45.3,45.3,0.0,0,34.37,79.66999999999999
1389,0,1513,1,0,0,0,15,4,1,33.14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.4,289.3,0.0,0,497.1,786.4000000000001
1390,2,5204,1,0,0,0,11,4,1,22.36,1,1,0,3,0,0,0,1,1,0,0,1,0,0,0,90.15,987.95,0.0,0,245.95999999999998,1233.91
1391,2,1956,1,0,0,0,1,0,1,48.03,0,1,0,73,0,0,0,0,0,0,1,1,0,0,1,45.05,45.05,0.0,0,48.03,93.08
1392,2,5381,1,0,0,0,1,0,1,14.48,0,1,2,26,0,1,0,0,0,0,0,1,0,0,0,75.8,75.8,0.0,0,14.48,90.28
1393,2,1362,1,0,0,0,7,0,1,19.21,0,1,2,16,0,0,0,0,0,1,1,0,0,1,0,79.3,523.15,0.0,10,134.47,667.62
1394,2,2835,1,0,0,0,2,0,0,0.0,0,1,1,18,0,0,0,1,0,0,0,1,0,1,0,30.9,59.05,0.0,0,0.0,59.05
1395,1,1658,1,0,1,1,59,2,1,22.71,1,1,2,26,1,1,1,0,1,1,1,1,1,1,0,110.15,6448.05,0.0,0,1339.89,7787.9400000000005
1396,2,5669,1,0,1,1,8,0,1,5.34,0,1,2,42,1,0,0,0,0,0,1,1,0,0,0,75.0,632.95,0.0,0,42.72,675.6700000000001
1397,2,3547,1,0,0,0,6,0,1,41.16,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,44.75,270.95,0.0,10,246.95999999999998,527.91
1398,2,3186,1,0,1,1,11,4,1,24.83,0,1,1,30,0,0,0,0,0,0,0,1,0,1,0,44.05,483.7,0.0,0,273.13,756.8299999999999
1399,1,115,1,0,0,0,70,1,1,10.21,1,1,2,52,1,1,1,1,1,1,1,1,1,0,1,115.55,8127.6,0.0,0,714.7,8842.300000000001
1400,2,5561,1,0,0,0,18,0,1,24.4,1,1,2,71,0,0,0,0,1,0,1,1,0,1,0,85.2,1553.9,0.0,0,439.2,1993.1000000000001
1401,1,4536,1,0,1,1,34,0,1,43.33,1,1,2,16,0,0,0,0,1,1,1,1,0,1,0,97.65,3207.55,0.0,0,1473.22,4680.77
1402,1,4679,1,0,1,1,47,2,1,7.62,1,1,2,20,0,1,1,1,1,1,1,0,0,1,0,109.55,5124.55,0.0,0,358.14,5482.6900000000005
1403,1,6930,1,0,1,1,39,0,1,35.32,1,1,2,30,0,1,1,1,0,0,0,1,1,1,0,89.55,3474.45,0.0,0,1377.48,4851.93
1404,0,1172,1,0,0,0,1,5,1,48.96,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.45,19.45,0.0,0,48.96,68.41
1405,0,24,1,0,0,0,4,5,1,12.43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,76.35,0.0,0,49.72,126.07
1406,1,3359,1,0,1,1,59,2,1,10.76,1,1,2,5,0,0,1,0,1,1,1,1,1,1,0,99.5,5961.1,0.0,0,634.84,6595.9400000000005
1407,2,3267,1,0,0,0,2,0,1,17.25,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,45.0,96.45,0.0,30,34.5,160.95
1408,0,1303,1,0,0,0,1,5,1,40.51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0,40.51,60.66
1409,1,2698,1,0,0,0,66,1,1,7.28,1,1,2,51,0,1,1,0,1,1,1,1,0,1,1,105.0,7133.25,0.0,0,480.48,7613.73
1410,2,6529,1,0,0,0,3,5,1,2.88,0,1,1,17,0,0,0,0,1,0,0,1,0,1,1,54.7,169.45,0.0,0,8.64,178.08999999999997
1411,1,1966,1,0,1,1,14,0,1,29.18,1,1,2,19,0,0,1,0,0,1,1,1,0,1,0,87.25,1258.6,0.0,0,408.52,1667.12
1412,2,812,1,0,1,1,10,0,1,11.3,0,1,2,4,0,0,0,0,1,0,0,1,0,1,0,79.95,857.2,0.0,0,113.0,970.2
1413,2,6625,1,0,0,0,18,0,1,12.67,1,1,2,23,0,0,0,1,1,0,0,1,0,1,0,88.35,1639.3,0.0,0,228.06,1867.36
1414,2,5635,1,0,0,0,9,5,1,10.07,1,1,2,26,0,0,0,0,1,1,1,0,0,1,0,94.75,889.9,0.0,30,90.63,1010.53
1415,2,2273,1,0,0,0,4,5,1,42.06,1,1,2,58,0,1,0,0,0,0,1,1,0,0,0,78.45,330.05,0.0,0,168.24,498.29
1416,2,1756,1,0,0,0,4,0,1,13.02,0,1,2,15,0,0,0,0,0,0,0,1,0,1,0,70.2,237.95,0.0,0,52.08,290.03
1417,2,5486,1,0,1,1,59,2,0,0.0,0,1,1,69,0,1,0,0,0,1,1,1,0,1,0,41.05,2452.7,0.0,0,0.0,2452.7
1418,2,5155,1,0,1,1,10,0,1,30.1,1,1,0,29,0,0,0,0,1,0,0,1,0,1,0,85.6,813.85,0.0,0,301.0,1114.85
1419,2,2209,1,0,0,0,5,0,1,45.25,0,1,1,22,0,0,1,0,1,1,1,0,1,1,1,70.0,347.4,0.0,10,226.25,583.65
1420,2,2330,1,0,0,0,1,0,1,43.49,1,1,0,4,0,0,0,0,0,0,0,1,0,1,0,49.95,49.95,0.0,0,43.49,93.44
1421,2,3298,1,0,1,1,22,0,1,32.11,0,1,2,52,0,0,0,0,0,0,0,1,0,1,0,69.25,1554.0,0.0,0,706.42,2260.42
1422,1,318,1,0,1,1,41,0,1,15.91,1,1,1,29,0,0,1,0,1,1,1,1,1,1,0,73.0,3001.2,0.0,0,652.3100000000001,3653.5099999999998
1423,1,6702,1,0,0,0,64,0,1,28.13,1,1,2,18,0,0,1,0,1,1,1,1,1,1,1,100.05,6254.2,0.0,0,1800.32,8054.5199999999995
1424,2,4425,1,0,0,0,18,0,0,0.0,0,1,1,85,0,0,0,0,0,1,1,0,0,1,0,35.0,553.0,0.0,70,0.0,623.0
1425,2,4941,1,0,0,0,1,0,1,35.01,1,1,2,52,0,0,0,0,0,0,0,1,0,0,0,76.0,76.0,0.0,0,35.01,111.00999999999999
1426,2,5585,1,0,1,1,15,0,1,28.3,0,1,0,28,0,0,1,0,1,0,0,1,0,1,0,84.3,1308.4,0.0,0,424.5,1732.9
1427,1,466,1,0,1,1,15,0,1,40.7,1,1,2,29,0,0,1,0,1,1,1,1,0,1,0,101.1,1504.05,0.0,0,610.5,2114.55
1428,2,5516,1,0,0,0,1,0,1,28.25,1,1,0,9,0,0,0,0,0,0,0,1,0,1,0,50.45,50.45,0.0,0,28.25,78.7
1429,1,1079,1,0,0,0,12,0,1,28.16,1,1,2,42,0,0,0,1,1,1,1,0,0,1,1,99.95,1132.75,0.0,120,337.92,1590.67
1430,2,6720,1,0,0,0,2,0,1,39.62,1,1,2,7,0,0,1,0,1,0,0,1,0,1,0,91.4,193.6,0.0,0,79.24,272.84
1431,2,2045,1,0,0,0,4,0,1,42.33,1,1,2,76,0,0,0,1,0,0,1,1,0,0,1,80.8,332.45,0.0,0,169.32,501.77
1432,1,2428,1,0,1,1,16,0,1,37.83,1,1,0,26,0,1,0,0,1,1,1,1,0,1,0,100.0,1534.75,0.0,0,605.28,2140.0299999999997
1433,0,5606,1,0,0,0,1,0,1,15.91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.55,20.55,0.0,0,15.91,36.46
1434,2,2046,1,0,0,0,5,0,1,36.52,1,1,2,27,0,1,1,0,0,0,0,1,0,1,0,85.3,424.15,0.0,0,182.60000000000002,606.75
1435,2,3343,1,0,0,0,4,0,1,41.12,0,1,2,42,0,0,0,0,0,0,1,0,0,0,0,70.4,281.0,0.0,70,164.48,515.48
1436,1,3842,1,0,0,0,37,0,1,30.72,1,1,2,42,0,0,0,1,1,1,1,1,0,0,0,98.8,3475.55,0.0,0,1136.6399999999999,4612.1900000000005
1437,2,6540,1,0,1,1,13,0,1,2.92,1,1,2,21,0,0,0,0,0,0,0,1,0,1,1,74.4,896.75,0.0,0,37.96,934.71
1438,1,5036,1,0,0,0,24,0,1,37.69,1,1,2,18,0,0,1,0,1,1,1,1,0,1,0,98.75,2407.3,0.0,0,904.56,3311.86
1439,1,3888,1,0,1,1,61,0,1,46.95,1,1,0,21,1,1,0,0,1,1,1,1,1,1,0,106.0,6547.7,0.0,0,2863.9500000000003,9411.65
1440,1,6948,1,0,0,0,41,0,1,47.74,1,1,2,48,0,1,1,0,1,1,1,1,0,1,0,104.7,4346.4,0.0,0,1957.3400000000001,6303.74
1441,2,3703,1,0,0,0,2,5,1,42.55,0,1,1,30,0,1,0,1,0,0,0,1,0,1,1,55.05,102.75,0.0,0,85.1,187.85
1442,0,1828,1,0,1,1,8,5,1,46.13,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.75,145.0,0.0,0,369.04,514.04
1443,2,746,1,0,0,0,17,0,1,30.61,0,1,2,7,0,0,1,0,0,0,0,1,0,1,0,76.65,1313.55,0.0,0,520.37,1833.92
1444,2,5600,1,0,0,0,2,5,0,0.0,0,1,1,21,1,1,0,0,0,1,1,1,0,1,0,42.6,72.4,0.0,0,0.0,72.4
1445,1,4083,1,0,0,0,29,0,1,1.02,0,1,1,19,1,1,1,0,0,1,1,1,0,1,0,68.85,1970.5,0.0,0,29.580000000000002,2000.08
1446,2,2590,1,0,1,1,2,0,1,46.92,0,1,2,7,0,0,1,1,0,1,1,1,0,0,1,90.0,190.05,0.0,0,93.84,283.89
1447,2,6026,1,0,0,0,14,4,1,18.74,0,1,0,20,0,0,1,0,0,0,0,1,0,0,0,75.35,1025.95,0.0,0,262.35999999999996,1288.31
1448,2,4482,1,0,0,0,8,5,1,3.27,1,1,2,6,0,1,0,0,1,1,1,1,0,0,0,100.85,819.55,0.0,0,26.16,845.7099999999999
1449,2,216,1,0,1,1,5,5,1,17.08,0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,69.95,330.15,0.0,0,85.39999999999999,415.54999999999995
1450,1,2000,1,0,1,1,63,0,1,1.93,1,1,2,21,0,1,1,0,1,1,1,0,1,1,0,107.5,6873.75,0.0,60,121.58999999999999,7055.34
1451,2,2968,1,0,0,0,1,5,1,44.75,0,1,0,12,0,0,0,0,0,0,0,1,0,1,1,45.85,45.85,0.0,0,44.75,90.6
1452,1,6802,1,0,1,1,53,0,1,30.09,0,1,2,11,1,1,1,0,1,1,1,1,1,1,0,106.1,5769.75,0.0,0,1594.77,7364.52
1453,2,2227,1,0,0,0,1,5,1,17.23,0,1,2,52,0,1,0,1,1,0,1,1,0,0,0,91.7,91.7,0.0,0,17.23,108.93
1454,1,436,1,0,0,0,16,4,1,18.99,1,1,2,30,0,1,1,0,0,1,1,1,0,1,1,95.6,1555.65,0.0,0,303.84,1859.49
1455,2,793,1,0,0,0,1,5,1,30.07,1,1,2,26,0,0,0,0,0,0,0,1,0,1,0,74.95,74.95,0.0,0,30.07,105.02000000000001
1456,1,1347,1,0,0,0,66,1,1,25.82,0,1,0,26,0,1,1,0,1,1,1,1,0,0,0,99.5,6710.5,0.0,0,1704.1200000000001,8414.62
1457,1,6523,1,0,1,1,17,4,1,5.4,0,1,2,8,0,0,1,1,1,1,1,1,1,0,0,98.6,1704.95,0.0,0,91.80000000000001,1796.75
1458,2,823,1,0,0,0,7,5,1,2.24,0,1,1,22,0,0,0,1,1,0,0,1,0,1,1,59.5,415.95,0.0,0,15.680000000000001,431.63
1459,2,5947,1,0,1,1,42,0,1,34.02,0,1,2,18,0,0,0,0,1,0,0,1,0,1,1,77.95,3384.0,0.0,0,1428.8400000000001,4812.84
1460,2,4283,1,0,0,0,30,0,1,30.06,0,1,2,19,0,0,0,0,1,1,1,1,0,1,0,90.25,2755.35,0.0,0,901.8,3657.1499999999996
1461,2,5284,1,0,0,0,15,4,1,47.57,1,1,1,26,1,0,0,0,0,1,1,1,0,1,0,64.65,994.55,0.0,0,713.55,1708.1
1462,1,2159,1,0,1,1,67,1,1,28.4,1,1,0,10,0,1,1,0,0,0,0,1,1,0,0,87.4,5918.8,0.0,0,1902.8,7821.6
1463,2,4507,1,0,0,0,35,0,1,19.07,1,1,2,17,0,0,0,0,1,0,0,1,0,1,0,86.45,3029.1,0.0,0,667.45,3696.55
1464,1,2034,1,0,1,1,56,0,1,19.16,1,1,2,48,0,1,0,0,1,1,1,0,1,1,0,98.25,5508.35,0.0,150,1072.96,6731.31
1465,2,868,1,0,1,1,9,5,1,31.75,0,1,2,25,0,0,1,0,0,0,0,1,0,1,0,75.75,655.9,0.0,0,285.75,941.65
1466,1,1279,1,0,0,0,48,0,1,24.73,1,1,2,4,0,1,1,0,1,1,1,1,1,1,1,106.1,5082.8,0.0,0,1187.04,6269.84
1467,1,2329,1,0,0,0,34,0,1,7.99,1,1,2,76,1,1,1,0,1,1,1,1,0,1,1,109.8,3587.25,0.0,0,271.66,3858.91
1468,2,3868,1,0,1,1,11,4,1,13.33,0,1,2,19,0,0,0,0,1,0,0,0,0,1,0,79.5,868.5,0.0,50,146.63,1065.13
1469,2,2120,1,0,0,0,1,5,1,34.47,1,1,2,59,0,0,0,0,0,1,1,1,0,0,1,85.8,85.8,0.0,0,34.47,120.27
1470,2,5645,1,0,1,1,3,5,1,44.46,0,1,1,51,0,0,0,0,0,0,1,1,0,0,1,44.3,134.5,0.0,0,133.38,267.88
1471,1,847,1,0,0,0,50,0,1,20.88,1,1,2,13,1,0,1,0,1,1,1,1,0,0,1,105.95,5341.8,0.0,0,1044.0,6385.8
1472,2,1393,1,0,0,0,5,5,1,31.14,0,1,2,5,0,0,0,0,0,0,0,1,0,1,0,69.75,324.6,0.0,0,155.7,480.3
1473,1,3814,1,0,1,1,51,0,1,21.08,1,1,2,9,0,0,0,0,1,1,1,1,0,1,0,94.65,4812.75,0.0,0,1075.08,5887.83
1474,1,3407,1,0,0,0,46,0,1,6.18,1,1,0,8,0,0,0,0,1,1,1,0,0,0,0,96.05,4399.5,0.0,80,284.28,4763.78
1475,1,6470,1,0,1,1,41,0,1,5.01,1,1,2,10,1,1,1,1,1,1,1,1,0,1,0,113.6,4594.95,0.0,0,205.41,4800.36
1476,2,4474,1,0,0,0,29,0,1,44.33,0,1,2,7,0,0,0,0,1,0,0,1,0,1,0,78.9,2384.15,0.0,0,1285.57,3669.7200000000003
1477,2,4852,1,0,1,1,26,0,1,22.33,1,1,1,13,0,1,0,1,0,0,0,1,0,1,0,60.05,1616.15,0.0,0,580.5799999999999,2196.73
1478,2,246,1,0,0,0,1,5,0,0.0,0,1,1,8,0,0,0,0,1,0,0,1,0,1,0,34.7,34.7,0.0,0,0.0,34.7
1479,2,6064,1,0,0,0,3,5,1,14.28,1,1,2,21,0,0,0,0,0,1,1,1,0,1,0,85.3,264.8,0.0,0,42.839999999999996,307.64
1480,1,4322,1,0,1,1,66,1,1,48.77,1,1,2,12,0,1,1,0,1,1,1,0,1,1,1,102.45,6615.15,0.0,130,3218.82,9963.97
1481,1,3086,1,0,1,1,21,4,1,38.52,1,1,2,59,1,0,1,0,1,1,1,1,0,1,0,104.4,2200.25,0.0,0,808.9200000000001,3009.17
1482,1,64,1,0,0,0,1,0,1,40.71,1,1,2,25,0,0,1,0,1,1,1,1,0,1,0,99.75,99.75,0.0,0,40.71,140.46
1483,1,6101,1,0,0,0,4,0,1,28.89,0,1,1,3,0,0,1,1,1,1,1,1,0,1,0,74.4,299.7,0.0,0,115.56,415.26
1484,2,2890,1,0,0,0,9,0,1,13.86,0,1,2,76,1,0,0,0,0,0,1,1,0,1,1,74.25,639.65,0.0,0,124.74,764.39
1485,2,2725,1,0,0,0,1,0,1,22.05,1,1,0,28,0,0,0,0,1,0,0,1,0,1,0,59.85,59.85,0.0,0,22.05,81.9
1486,2,5318,1,0,0,0,9,0,0,0.0,0,1,0,20,0,0,0,0,1,1,1,0,0,1,0,45.4,418.8,0.0,20,0.0,438.8
1487,0,5346,1,0,0,0,1,0,1,32.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.5,19.5,0.0,0,32.45,51.95
1488,2,6909,1,0,0,0,1,0,1,45.5,0,1,2,12,0,0,0,0,0,0,0,1,0,1,0,69.9,69.9,0.0,0,45.5,115.4
1489,2,3780,1,0,0,0,2,0,1,6.2,0,1,2,6,0,1,0,0,1,0,0,1,0,1,0,87.15,183.75,0.0,0,12.4,196.15
1490,2,2239,1,0,1,1,3,0,1,38.09,1,1,2,30,0,0,0,0,0,1,1,1,0,1,0,84.75,264.85,0.0,0,114.27000000000001,379.12
1491,2,6638,1,0,0,0,14,4,1,28.65,1,1,0,27,0,0,0,1,1,0,0,1,0,1,0,89.95,1178.4,0.0,0,401.09999999999997,1579.5
1492,2,5118,1,0,0,0,2,0,1,48.66,0,1,2,21,0,0,0,0,1,0,0,1,0,0,0,79.0,143.65,0.0,0,97.32,240.97
1493,0,351,1,0,0,0,18,4,1,8.95,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.15,390.85,0.0,0,161.1,551.95
1494,2,5943,1,0,0,0,1,0,1,17.54,0,1,2,16,0,0,0,0,0,0,0,1,0,1,0,71.65,71.65,0.0,0,17.54,89.19
1495,0,4033,1,0,0,0,4,0,1,37.66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,77.5,0.0,0,150.64,228.14
1496,2,5332,1,0,0,0,38,0,1,17.66,0,1,2,41,0,1,1,1,0,0,1,1,0,1,1,84.25,3264.5,0.0,0,671.08,3935.58
1497,2,2162,1,0,0,0,12,4,1,42.55,0,1,2,18,0,0,0,0,0,1,1,1,0,0,0,78.1,947.3,0.0,0,510.59999999999997,1457.8999999999999
1498,1,4194,1,0,1,1,19,4,1,21.71,1,1,2,47,0,0,1,0,0,1,1,0,0,0,1,89.65,1761.05,0.0,80,412.49,2253.54
1499,2,6478,1,0,0,0,10,4,1,37.36,1,1,2,28,1,0,0,0,1,1,1,1,0,1,0,98.7,973.25,0.0,0,373.6,1346.85
1500,2,4911,1,0,0,0,1,0,1,7.26,0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,76.35,76.35,0.0,0,7.26,83.61
1501,2,3383,1,0,0,0,23,4,1,33.44,1,1,2,11,0,1,0,0,0,0,0,1,0,1,0,79.15,1676.95,0.0,0,769.1199999999999,2446.0699999999997
1502,2,3466,1,0,0,0,31,0,1,33.38,1,1,2,27,0,0,0,0,1,0,0,1,0,1,1,86.55,2697.4,0.0,0,1034.78,3732.1800000000003
1503,2,6015,1,0,0,0,19,4,1,1.79,0,1,2,14,0,1,0,0,0,0,0,0,0,1,1,73.85,1424.5,0.0,130,34.01,1588.51
1504,2,4515,1,0,0,0,24,0,1,24.76,0,1,2,2,0,0,0,1,1,1,1,1,0,1,0,96.0,2122.45,0.0,0,594.24,2716.6899999999996
1505,0,930,1,0,0,0,1,0,1,12.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.05,20.05,0.0,0,12.0,32.05
1506,1,4967,1,0,0,0,65,0,1,41.88,1,1,2,7,1,0,1,1,1,1,1,1,2,0,0,108.65,6937.95,0.0,0,2722.2000000000003,9660.15
1507,2,425,1,0,0,0,10,4,1,34.44,0,1,0,69,0,0,0,0,0,0,1,1,0,1,0,45.55,402.6,0.0,0,344.4,747.0
1508,2,1709,1,0,1,1,2,5,0,0.0,0,1,1,12,0,0,0,0,0,1,1,0,0,1,0,35.1,68.75,0.0,10,0.0,78.75
1509,2,2566,1,0,0,0,1,5,1,48.58,0,1,1,21,0,0,0,0,0,0,0,1,0,0,1,46.2,46.2,0.0,0,48.58,94.78
1510,2,1104,1,0,0,0,1,5,1,30.92,0,1,1,69,0,0,0,0,0,0,1,1,0,0,0,45.15,45.15,0.0,0,30.92,76.07
1511,2,5322,1,0,1,1,19,4,1,25.75,0,1,2,22,1,0,0,0,0,0,0,1,0,1,0,73.2,1441.1,0.0,0,489.25,1930.35
1512,2,2912,1,0,0,0,52,0,1,48.13,0,1,2,12,0,1,0,0,0,1,1,0,0,1,0,85.35,4338.6,0.0,90,2502.76,6931.360000000001
1513,2,5019,1,0,0,0,1,5,1,5.12,0,1,1,30,0,0,0,0,0,0,1,1,0,0,1,45.95,45.95,0.0,0,5.12,51.07
1514,2,627,1,0,0,0,3,5,1,46.36,0,1,2,4,0,1,0,0,1,0,0,1,0,0,0,83.75,247.25,0.0,0,139.07999999999998,386.33
1515,2,2439,1,0,0,0,1,0,1,27.89,0,1,2,20,0,0,0,0,0,0,0,1,0,1,0,70.05,70.05,0.0,0,27.89,97.94
1516,2,4588,1,0,0,0,2,5,1,43.47,1,1,2,30,0,0,0,0,0,1,1,1,0,1,0,86.0,165.45,0.0,0,86.94,252.39
1517,2,3171,1,0,0,0,16,4,1,46.99,1,1,2,17,0,0,0,0,0,0,0,1,0,0,0,72.65,1194.3,0.0,0,751.84,1946.1399999999999
1518,0,4813,1,0,1,1,1,5,1,16.66,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,21.0,21.0,0.0,0,16.66,37.66
1519,1,2192,1,0,0,0,56,0,1,25.41,1,1,2,51,0,1,0,1,0,1,1,1,0,1,0,94.45,5124.6,0.0,0,1422.96,6547.56
1520,2,3316,1,0,0,0,44,0,1,40.17,1,1,2,6,0,1,1,0,0,0,0,1,0,1,0,84.8,3862.55,0.0,0,1767.48,5630.030000000001
1521,2,2772,1,0,0,0,1,5,1,6.95,0,1,1,11,0,0,1,0,0,0,0,1,0,0,1,50.9,50.9,0.0,0,6.95,57.85
1522,1,4722,1,0,1,1,49,0,1,46.94,1,1,2,73,0,0,1,0,1,1,1,0,0,1,0,99.8,4872.45,0.0,130,2300.06,7302.51
1523,1,3184,1,0,1,1,47,0,1,37.74,1,1,2,7,0,0,1,1,1,1,1,1,0,1,0,107.35,5118.95,0.0,0,1773.7800000000002,6892.73
1524,0,1708,1,0,1,1,31,0,1,30.07,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.55,658.95,0.0,0,932.17,1591.12
1525,2,3201,1,0,0,0,3,5,1,32.43,0,1,2,2,1,1,0,0,0,0,0,1,0,1,0,79.1,246.5,0.0,0,97.28999999999999,343.78999999999996
1526,2,283,1,0,0,0,8,0,0,0.0,0,1,1,16,0,0,0,0,0,0,0,1,0,0,2,25.5,215.2,0.0,0,0.0,215.2
1527,2,5813,1,0,0,0,2,0,1,5.11,0,1,2,6,0,0,0,0,0,1,1,1,0,0,0,80.75,159.45,0.0,0,10.22,169.67
1528,1,6770,1,0,0,0,65,0,1,36.75,1,1,2,73,0,1,0,0,1,0,1,1,0,1,0,91.85,5940.85,0.0,0,2388.75,8329.6
1529,2,3565,1,0,0,0,1,0,1,32.82,0,1,2,21,0,1,0,0,0,0,0,0,0,1,0,75.35,75.35,0.0,10,32.82,118.16999999999999
