,clust,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
2478,0,8413,2,5158.648497,0,0,3,48,4,0,0,1,2,74,24,98,0,5,1,3,1,0,588.936956,5,1
2479,2,8686,1,2776.582901,0,0,1,56,1,0,50985,2,0,71,7,31,0,1,1,4,3,0,307.68931,5,1
2480,0,6796,0,12836.00951,0,2,3,44,4,1,0,1,1,116,6,28,0,2,1,4,2,0,835.2,5,1
2481,1,7046,0,28421.57022,0,1,0,51,1,1,42803,2,0,245,21,56,0,2,1,4,0,2,889.288242,1,2
2482,0,6809,3,2276.392936,0,0,1,6,4,1,0,1,2,69,34,13,1,1,1,5,3,2,624.980751,5,2
2483,1,6530,0,3895.961837,0,1,3,42,1,1,35970,1,0,98,29,81,0,1,0,2,2,2,470.4,0,0
2484,1,2391,0,4247.683347,0,0,0,15,1,1,44537,2,1,106,13,42,0,1,0,1,2,1,441.907057,4,2
2485,0,8884,0,6005.847375,1,1,1,39,3,1,13528,1,2,86,21,35,0,3,1,3,0,0,412.8,0,1
2486,2,7776,0,2719.506996,1,0,1,13,3,0,14030,1,1,72,11,3,0,1,1,4,1,1,345.6,5,0
2487,0,6095,0,4185.757242,0,0,1,31,4,1,0,1,2,64,0,56,0,3,0,0,1,2,492.644465,0,2
2488,2,4787,2,33473.34946,1,0,0,23,1,0,33190,1,0,106,18,95,0,2,1,4,0,3,508.8,3,1
2489,0,3622,2,7331.508054,0,0,1,18,4,1,0,0,1,100,1,25,0,4,1,4,0,1,61.580247,4,2
2490,2,7719,0,9320.284812,0,2,0,45,1,0,21033,1,1,118,5,22,0,8,1,3,2,2,738.975495,5,2
2491,1,7074,4,3312.323945,0,1,1,55,1,1,26285,1,1,84,7,1,0,1,0,1,2,2,403.2,0,1
2492,0,8875,1,5560.278162,0,0,0,29,4,0,0,0,1,74,29,52,0,8,0,1,0,1,65.953005,0,1
2493,2,2262,4,8214.602384,0,0,1,51,1,0,73245,2,1,68,33,48,0,2,1,5,2,1,305.121363,0,1
2494,0,2806,1,8647.139152,0,0,0,28,4,1,0,0,1,119,5,31,0,3,1,3,3,3,244.816163,3,2
2495,0,2520,1,4446.738622,0,0,3,40,4,1,0,1,2,61,32,42,0,3,1,3,0,1,616.279356,0,1
2496,1,8234,3,7769.841954,0,0,0,5,1,1,74365,1,0,193,11,85,0,1,0,0,0,2,926.4,1,2
2497,1,120,3,3911.118202,0,1,2,54,1,1,30821,2,1,97,27,59,0,1,1,5,1,3,451.319227,0,1
2498,2,4671,0,2731.520409,0,0,3,27,1,0,69844,2,1,68,5,9,0,1,0,0,1,1,184.379697,0,1
2499,0,7952,3,8401.788653,0,1,0,19,4,1,0,1,2,124,15,86,0,8,1,4,1,3,595.2,3,1
2500,1,6208,3,5875.038074,0,0,4,27,1,1,55836,2,1,73,8,87,0,7,1,5,0,3,314.936185,0,1
2501,1,3034,3,6188.379423,0,1,3,22,1,1,40352,1,1,77,31,33,0,3,0,1,0,3,406.367233,0,2
2502,2,219,0,4506.577736,0,0,0,20,0,0,14985,1,1,116,12,45,0,1,1,5,0,2,571.319514,4,1
2503,2,4368,0,10548.53703,0,1,2,3,1,0,27458,1,1,131,18,62,1,3,1,3,2,2,730.373515,4,1
2504,2,5513,3,35203.57475,0,2,0,42,1,0,56343,1,0,295,11,69,0,2,1,5,0,1,1612.962321,1,1
2505,2,5858,1,8193.750001,0,0,1,0,2,0,12780,0,1,111,17,53,2,6,1,3,1,2,225.437098,4,1
2506,2,7936,1,5313.436344,0,1,0,11,1,0,68558,0,1,131,16,11,0,1,1,5,0,0,280.903779,3,1
2507,2,7045,1,4379.770178,0,2,1,38,1,0,47747,0,0,111,31,76,0,1,1,5,2,3,165.588524,5,1
2508,1,7742,3,20885.55547,0,1,0,12,2,1,16113,1,1,81,27,19,0,2,0,1,1,3,494.890996,0,2
2509,0,2804,3,2771.963072,0,1,0,45,4,1,0,1,2,79,6,55,0,1,1,5,0,0,379.2,0,1
2510,2,735,1,5461.548993,0,0,3,53,1,0,39626,1,1,69,23,0,0,3,1,5,1,0,485.705851,0,0
2511,2,8551,1,2570.235172,0,0,3,32,1,0,49304,1,2,65,28,48,0,1,0,1,0,0,312.0,0,1
2512,1,3519,3,2227.072755,1,0,3,49,3,1,27972,1,1,61,7,38,0,1,1,5,2,3,292.8,0,1
2513,2,3518,1,5394.000979,0,0,1,46,1,0,27568,2,1,68,0,62,0,3,1,5,2,2,278.689331,5,1
2514,1,3326,4,2300.691547,1,0,0,3,3,1,25905,1,0,63,21,12,0,1,1,5,0,0,302.4,0,0
2515,1,516,4,25360.10404,0,0,0,45,1,1,21442,1,1,108,16,83,0,2,0,2,0,0,518.4,3,1
2516,2,5238,2,4374.038985,0,2,3,2,1,0,34516,0,1,113,12,70,3,1,2,7,3,1,42.950852,0,1
2517,0,7600,2,4953.358432,0,0,3,56,4,1,0,1,1,68,11,90,0,4,1,3,2,1,342.468248,0,2
2518,2,4341,3,4590.811214,0,2,1,8,1,0,28354,2,0,118,33,20,0,1,1,5,1,0,320.327775,5,0
2519,0,2899,0,5062.37379,0,0,1,10,4,0,0,1,2,72,22,58,0,5,1,5,2,2,345.6,5,0
2520,1,6355,1,9075.768214,1,0,4,15,1,1,37722,0,2,116,8,23,0,8,1,3,0,0,158.077504,4,1
2521,2,5885,0,8133.157212,0,0,0,14,1,0,32021,1,2,70,12,58,0,2,1,4,0,2,336.0,0,2
2522,2,2690,3,2869.301319,0,0,0,40,2,0,13393,0,1,73,31,11,0,1,1,5,1,1,34.708194,0,1
2523,1,4395,3,27937.75093,0,0,1,50,3,1,13624,1,0,117,4,11,0,2,1,3,3,0,561.6,4,1
2524,2,7403,2,2606.186321,0,0,1,7,1,0,27800,1,2,67,9,78,0,1,1,4,3,3,321.6,5,1
2525,2,1438,1,7764.273102,0,0,1,48,1,0,58419,0,1,191,29,6,0,1,1,4,3,2,202.468807,1,1
2526,1,8550,2,18380.39026,0,1,3,56,1,1,50407,2,1,92,30,67,0,2,1,5,0,0,352.060768,0,1
2527,0,6006,0,6102.953572,0,1,0,50,4,0,0,1,2,84,0,76,0,4,1,5,0,1,856.347474,0,0
2528,1,5337,4,9191.672825,0,0,3,13,1,1,77603,1,1,114,10,83,0,8,1,3,1,2,547.2,3,1
2529,2,4845,1,9581.281433,0,2,1,12,1,0,75606,1,1,119,6,97,0,7,1,5,0,3,571.2,0,1
2530,1,6421,0,7532.262392,0,1,0,34,1,1,41458,0,2,98,6,67,0,3,1,5,2,0,191.100227,0,1
2531,0,436,3,2795.321353,0,0,1,9,4,1,0,1,1,74,6,61,0,1,1,5,0,2,420.765993,5,1
2532,0,7955,4,5673.840992,0,1,3,41,4,1,0,1,0,82,13,87,0,7,1,5,0,0,445.001296,5,1
2533,2,9117,0,15016.18511,0,0,0,0,1,0,70619,0,1,187,2,84,0,3,1,5,2,1,293.948632,1,1
2534,1,1720,1,3087.249746,0,1,2,21,1,1,41273,2,1,77,16,19,0,1,1,5,1,2,221.226696,0,1
2535,2,855,0,5480.701059,0,0,1,51,1,0,46946,1,0,70,10,37,0,9,1,5,1,3,336.0,0,1
2536,0,8987,3,7944.973807,0,2,1,28,4,1,0,1,2,113,10,97,0,9,0,2,0,3,542.4,0,1
2537,1,3885,3,8543.247323,0,0,0,2,1,1,99180,0,1,106,15,20,0,3,1,3,2,1,33.751887,3,2
2538,2,5488,1,5380.898636,1,0,1,40,1,0,55350,1,1,67,0,13,0,9,1,3,0,0,321.6,0,1
2539,0,4345,1,4650.063763,1,0,1,21,3,1,28215,1,2,65,15,26,0,3,1,5,0,0,468.0,5,1
2540,2,98,2,36946.06393,0,0,1,19,1,0,75425,1,0,116,25,88,1,2,1,5,1,2,663.643801,4,1
2541,2,7361,2,3314.55133,0,1,3,14,1,0,63583,0,1,83,15,8,0,1,2,6,3,0,167.39959,0,1
2542,0,6956,1,4566.377261,0,0,0,25,4,1,0,1,2,66,27,28,0,3,1,3,2,0,475.2,0,2
2543,2,2842,2,5597.12496,1,1,3,16,1,0,37995,1,1,139,16,50,0,1,1,5,0,1,667.2,3,1
2544,2,5098,2,2540.551456,0,0,4,12,1,0,37125,2,1,63,29,78,0,1,1,4,1,0,290.911693,0,0
2545,1,3433,1,2939.330187,0,0,1,18,1,1,53357,0,1,73,4,77,0,1,1,5,1,2,55.320014,0,1
2546,2,2855,1,16068.34838,0,0,0,12,1,0,70140,1,1,199,25,15,0,7,0,2,1,3,955.2,1,1
2547,1,3471,3,7360.873696,0,0,1,4,1,1,52380,1,1,186,27,76,2,1,1,4,0,2,892.8,2,2
2548,1,5899,1,2700.985899,0,0,3,18,1,1,79292,0,1,67,18,58,0,1,0,1,1,1,55.394702,0,1
2549,0,258,3,3095.705571,0,1,1,25,4,0,0,1,2,92,31,24,1,1,1,5,2,3,774.892461,5,2
2550,0,5721,2,4383.751482,0,1,1,14,4,0,0,1,2,123,14,97,0,1,1,4,0,1,1480.336748,3,1
2551,2,2902,3,9928.874825,0,1,3,0,1,0,75425,1,1,123,3,49,0,6,1,3,0,1,823.798803,4,0
2552,1,7729,0,2399.17815,0,0,0,12,0,1,20992,1,1,64,21,73,0,1,1,5,1,2,307.2,5,1
2553,1,1117,4,3402.777293,0,1,0,17,1,1,57428,1,1,85,34,40,1,1,0,2,0,2,414.649796,0,1
2554,1,1625,1,8711.302422,0,0,1,33,1,1,92606,2,1,109,26,75,0,3,2,8,1,1,287.437831,3,1
2555,1,3186,1,4358.762008,0,0,3,20,1,1,86001,1,0,109,4,27,1,1,1,5,0,0,523.2,3,1
2556,1,8281,0,2551.226692,1,0,4,7,1,1,79751,1,1,63,15,67,0,1,1,3,2,3,392.235698,5,2
2557,2,7136,0,5642.747998,0,0,0,58,1,0,68654,2,1,71,32,21,2,9,1,5,0,3,208.048487,0,1
2558,0,8344,0,4151.667368,0,0,4,32,4,0,0,2,2,61,7,71,3,9,1,4,0,3,208.892861,5,1
2559,2,5925,3,2842.025913,0,0,2,15,1,0,92629,0,2,72,22,1,3,1,1,4,1,2,60.845685,0,1
2560,2,1020,1,8791.444942,0,0,3,25,1,0,54094,2,2,112,9,51,0,4,0,1,0,0,502.994931,3,1
2561,1,2974,2,8268.272933,0,0,1,35,1,1,95419,1,1,70,6,61,3,2,1,5,2,3,336.0,0,1
2562,2,2240,3,8581.637267,0,0,3,3,1,0,66466,2,1,71,20,35,0,2,1,5,1,2,293.016168,0,1
2563,1,2675,0,5244.40475,0,1,3,0,1,1,68131,0,1,130,22,27,0,1,1,4,3,1,226.607648,3,1
2564,2,700,2,8509.019846,0,0,0,25,1,0,56481,2,1,106,7,17,0,3,1,3,0,1,273.250112,3,1
2565,1,746,1,4743.615503,0,0,1,22,1,1,70082,1,1,119,17,23,0,1,1,4,0,3,571.2,3,2
2566,1,6033,2,22754.66137,0,0,0,56,1,1,51437,0,1,115,35,30,0,2,0,0,2,1,244.086665,3,1
2567,0,7608,2,5335.015944,0,0,3,15,4,1,0,1,2,73,6,97,0,9,1,5,1,0,525.6,0,1
2568,1,6598,3,6966.319103,0,1,1,22,0,1,27972,2,1,90,13,7,0,8,0,2,2,2,240.318607,5,1
2569,2,1470,0,21205.37785,0,1,3,24,1,0,24930,1,1,76,7,16,0,2,1,5,0,1,364.8,0,1
2570,2,1928,2,4271.200049,0,2,4,52,1,0,26245,0,2,110,6,43,0,1,1,5,3,2,44.284642,5,1
2571,2,3954,1,5580.818466,0,0,0,50,1,0,57883,1,1,69,4,0,0,9,1,5,2,0,431.847824,0,2
2572,0,4874,2,2224.089639,0,0,1,49,4,0,0,1,2,64,20,4,0,1,0,1,1,1,483.25721,0,1
2573,2,2185,3,2709.539796,0,0,1,5,1,0,58828,1,1,68,13,98,0,1,1,5,0,0,446.751243,0,2
2574,1,5433,0,2890.338106,0,0,1,21,1,1,51906,1,1,73,29,78,0,1,0,1,1,1,374.864662,0,1
2575,1,390,3,6403.577368,0,1,1,20,1,1,28095,1,1,82,18,2,0,8,1,5,2,3,393.6,0,1
2576,2,6400,1,5981.381645,0,0,0,31,1,0,88723,1,0,74,12,94,0,8,1,4,0,0,355.2,5,1
2577,2,3891,1,6225.022266,0,1,3,4,1,0,53078,2,1,79,29,81,2,8,0,2,1,1,200.97608,0,1
2578,2,1802,1,8496.358981,0,0,0,19,1,0,88895,0,0,106,0,87,0,8,1,3,0,1,209.863509,4,1
2579,2,8569,0,10213.99111,0,1,0,55,1,0,60078,0,1,127,23,60,0,3,0,0,2,1,140.819942,3,1
2580,0,1190,1,4547.162694,0,0,1,43,4,1,0,1,2,67,26,4,0,3,1,3,0,2,321.6,5,1
2581,2,3081,2,5741.696078,0,0,4,56,1,0,45820,2,1,71,4,89,0,8,0,0,0,1,249.742856,0,1
2582,0,6435,0,2388.353882,0,0,0,29,4,1,0,1,2,73,12,84,0,1,1,3,1,3,677.970934,0,1
2583,1,1100,1,12624.96121,0,2,1,7,2,1,12439,1,0,115,22,78,0,2,0,0,1,0,552.0,5,1
2584,1,7276,1,8382.478392,1,0,0,16,1,1,25998,1,1,71,16,38,0,2,1,5,1,2,791.878042,0,1
2585,1,5516,0,4964.666365,0,0,1,20,1,1,98451,1,1,62,19,57,0,3,1,5,3,0,316.546868,0,2
2586,2,8083,1,2871.437451,0,0,0,23,1,0,23803,1,1,72,11,90,0,1,0,1,3,1,410.548521,5,2
2587,0,4630,1,13080.78528,0,1,1,29,4,1,0,1,0,124,12,58,0,2,2,7,0,3,595.2,3,2
2588,2,2740,3,2482.411991,0,0,3,1,0,0,26100,1,2,67,6,29,0,1,1,5,0,0,482.4,0,1
2589,0,7589,2,2726.834065,0,0,0,4,4,0,0,1,2,73,8,63,0,1,1,5,3,1,376.923839,0,1
2590,0,8773,3,4776.186527,0,0,4,50,4,1,0,2,2,67,10,38,0,9,1,5,1,3,315.215329,0,1
2591,1,4625,2,6091.89923,0,1,0,46,1,1,65252,1,0,78,27,75,0,9,1,5,1,1,482.48791,0,1
2592,2,6981,1,5015.009472,1,1,0,46,1,0,48567,1,2,130,12,15,0,1,1,5,1,0,624.0,3,1
2593,2,1035,3,9035.671134,1,2,3,10,1,0,34337,1,1,113,20,44,0,9,1,5,1,3,542.4,0,0
2594,2,5053,2,4381.880534,0,2,1,0,2,0,20394,2,1,115,28,84,0,1,1,5,0,1,508.614758,5,1
2595,0,6749,4,5775.517825,0,1,3,41,4,0,0,1,2,76,20,17,0,6,1,3,2,2,784.611446,5,2
2596,0,1271,0,4250.282624,1,0,3,6,4,0,0,1,2,61,17,1,1,7,1,4,0,0,292.8,0,2
2597,1,2480,1,2347.048112,0,0,1,35,1,1,31617,2,2,62,17,29,1,1,1,3,0,0,244.269407,0,2
2598,0,9074,1,6940.069184,0,0,3,4,4,0,0,1,1,62,31,30,1,2,0,2,1,1,297.6,0,1
2599,1,3182,4,2572.506605,0,0,4,53,1,1,21104,0,0,66,34,74,0,1,1,5,3,1,118.454974,0,1
2600,1,3685,0,41491.74481,0,0,1,2,1,1,37748,1,1,181,21,22,2,2,1,4,0,3,868.8,1,2
2601,0,6176,1,3571.346578,0,1,0,6,4,0,0,2,1,96,19,30,0,1,1,5,0,1,438.661509,0,1
2602,1,508,3,12734.21253,0,1,0,53,1,1,25023,1,2,82,31,38,0,2,0,2,0,1,397.139856,5,1
2603,0,7870,3,4529.112791,0,0,1,40,4,0,0,2,1,62,22,57,0,9,2,8,2,0,271.164139,0,1
2604,2,8960,3,4177.876779,0,2,0,1,2,0,14108,1,1,109,27,88,0,1,1,3,0,2,523.2,0,2
2605,2,5331,4,9824.745841,0,1,3,15,1,0,23923,1,1,82,29,61,1,2,1,5,2,2,393.6,0,1
2606,0,2644,3,2430.801647,0,0,3,32,4,1,0,1,1,67,1,19,0,1,2,7,3,2,321.6,0,1
2607,2,8713,4,19160.98994,1,1,4,36,1,0,22705,1,0,239,19,59,0,7,1,3,1,0,1294.700423,2,1
2608,0,5364,1,3301.518961,0,1,3,14,4,0,0,1,1,89,10,83,0,1,0,2,0,2,427.2,5,0
2609,0,6516,3,4692.098956,0,0,1,45,4,1,0,1,2,69,31,89,0,5,1,4,0,0,506.92275,0,0
2610,1,1225,0,8092.87696,1,0,1,50,1,1,50825,2,1,102,3,46,0,3,1,3,0,0,369.614729,3,1
2611,1,446,0,3964.534974,0,0,1,38,2,1,14616,1,1,106,16,23,0,1,1,5,0,0,575.260213,3,2
2612,0,6887,3,2497.531509,0,0,3,5,4,1,0,2,1,69,5,74,0,1,0,1,1,1,272.381465,5,1
2613,1,8815,0,9656.212573,0,1,1,26,1,1,29504,1,2,125,16,29,0,9,1,5,3,3,1224.56345,3,1
2614,1,5911,1,8888.143979,0,2,1,52,1,1,58789,0,1,111,4,69,0,3,0,1,2,2,215.438825,0,1
2615,2,8341,3,7347.410517,0,0,1,6,1,0,29491,1,1,61,26,62,0,2,1,4,2,3,292.8,0,1
2616,2,1631,0,8578.364528,0,2,3,7,1,0,78077,2,1,107,11,47,2,6,1,5,1,1,438.069458,0,1
2617,0,8933,1,3467.323976,0,1,3,6,4,0,0,1,2,96,2,53,0,1,1,5,2,0,799.251165,5,2
2618,1,3399,2,8901.468512,0,0,0,1,1,1,76558,2,1,74,2,45,0,2,2,6,3,0,216.980413,0,1
2619,1,8226,1,2619.337376,1,0,0,50,1,1,78618,2,0,66,7,56,0,1,1,5,0,0,225.578841,5,1
2620,1,3949,3,8838.085637,1,0,0,10,1,1,82664,0,1,114,24,10,3,9,0,2,1,0,133.425609,3,1
2621,1,4870,3,10127.77087,0,1,2,4,2,1,23053,1,1,132,5,97,0,8,1,3,1,0,780.941649,4,1
2622,1,4619,2,4633.452912,0,0,0,49,1,1,50250,1,1,117,3,93,0,1,1,5,2,0,561.6,3,1
2623,1,8652,3,7796.000083,0,0,3,46,1,1,32169,2,1,199,0,74,0,1,1,5,3,2,785.82348,2,1
2624,0,6803,4,2993.024583,0,1,4,30,4,1,0,2,1,80,28,97,0,1,0,2,0,1,286.115778,0,1
2625,2,2829,0,7985.472561,0,0,1,51,1,0,99069,0,1,66,7,28,0,2,0,1,3,1,77.442722,0,1
2626,1,6151,3,3508.569533,1,1,1,49,2,1,20978,1,1,98,19,96,1,1,1,5,1,1,1176.2788,0,2
2627,2,5906,0,2722.210707,1,0,1,35,2,0,17576,1,1,71,29,70,0,1,1,3,1,2,398.502948,0,1
2628,1,8812,2,2783.583044,0,0,0,11,1,1,42297,2,1,71,29,62,0,1,1,5,3,0,200.38673,0,1
2629,0,5309,0,8649.997286,0,2,0,10,4,0,0,1,1,115,0,3,0,3,2,6,0,1,824.597262,0,2
2630,0,4851,1,4652.91278,0,0,1,49,4,0,0,0,1,63,21,23,0,7,1,5,0,0,151.231247,0,1
2631,0,2211,2,8395.806331,0,2,2,23,4,0,0,0,1,110,22,72,0,9,1,3,0,0,161.092415,0,1
2632,2,6663,0,8804.53711,0,0,1,2,1,0,48990,1,1,74,3,20,0,2,1,5,1,3,355.2,0,1
2633,1,6621,3,7155.337765,0,0,1,44,0,1,16916,1,1,64,31,31,0,2,1,4,2,0,377.512951,0,1
2634,1,5063,3,3954.344534,1,0,0,41,0,1,18375,1,1,103,8,50,0,1,1,3,0,1,535.080276,4,0
2635,1,1191,3,15032.9003,0,0,1,5,2,1,17150,1,1,65,28,19,0,2,1,4,0,0,689.800891,5,1
2636,2,8853,4,8257.666512,1,0,0,25,0,0,23815,1,1,73,4,47,0,2,1,3,1,2,424.330166,0,1
2637,2,7456,0,9256.918609,0,0,1,7,0,0,21947,1,1,118,30,76,0,9,1,5,0,2,566.4,3,0
2638,0,6511,0,6507.751779,0,1,0,9,4,1,0,1,2,97,4,11,0,4,1,3,0,0,863.219668,0,1
2639,2,4299,2,2530.705137,1,0,0,10,1,0,89451,0,2,63,11,2,0,1,1,5,1,3,61.769564,0,1
2640,2,5354,4,5482.549359,0,0,0,22,1,0,79325,2,1,68,4,31,0,4,0,1,1,0,251.294821,0,1
2641,1,5318,3,4050.506193,0,0,1,42,1,1,88454,2,0,101,8,89,0,1,1,5,0,3,308.749796,3,1
2642,0,1284,1,6326.679236,0,1,3,21,4,0,0,1,0,87,2,41,0,3,1,4,2,2,417.6,0,1
2643,2,8260,1,2627.76229,0,0,1,48,2,0,20943,2,1,69,0,86,0,1,1,5,2,1,240.00056,0,1
2644,1,3795,1,7814.604545,0,0,0,54,1,1,51972,1,1,66,19,22,0,2,1,4,1,3,316.8,0,1
2645,2,3185,3,6314.579645,0,1,1,4,1,0,54408,2,1,79,29,17,0,4,1,3,1,1,288.329793,0,1
2646,2,409,2,6386.278164,0,1,0,9,1,0,23751,1,2,82,4,9,1,7,1,4,0,3,586.921708,5,1
2647,2,5294,1,2537.969253,0,0,0,24,1,0,37612,1,0,64,0,32,0,1,1,4,2,2,307.2,0,2
2648,2,445,3,5335.375586,0,0,0,44,1,0,91603,1,2,69,4,92,2,3,1,4,0,0,472.67262,0,2
2649,0,2786,0,4549.079221,0,0,3,21,4,0,0,1,1,62,12,53,0,3,1,5,1,2,639.758314,5,1
2650,1,7775,3,4836.21886,0,1,3,55,0,1,16450,1,1,128,6,81,0,1,0,2,0,1,871.484565,3,1
2651,1,4234,3,6478.801192,0,1,0,40,1,1,50864,0,1,83,18,86,1,4,0,0,0,0,158.362972,0,1
2652,2,8805,0,35440.14262,0,0,1,31,1,0,74560,1,0,110,31,20,0,2,1,5,0,1,528.0,3,1
2653,1,7554,1,2404.380963,0,0,3,40,1,1,62488,2,1,62,35,47,2,1,1,5,1,2,200.689331,0,1
2654,2,5072,1,9264.565015,0,2,0,29,1,0,55837,1,2,117,16,35,0,9,1,3,1,0,741.867506,5,1
2655,0,2416,3,2433.024631,0,0,1,44,4,0,0,1,2,66,12,71,0,1,1,5,0,0,475.2,5,1
2656,2,6815,1,5367.089817,0,0,1,51,1,0,97742,0,2,67,33,57,0,5,1,3,0,0,67.648392,0,2
2657,0,5264,3,2452.360892,0,0,0,13,4,0,0,1,2,69,13,75,0,1,1,5,0,0,496.8,0,1
2658,2,5927,2,8646.504109,1,0,3,27,1,0,64125,2,1,108,3,44,0,3,1,5,1,1,369.818708,3,0
2659,0,3284,0,4340.086445,0,0,1,51,4,1,0,1,2,62,22,39,0,6,1,4,2,1,446.4,0,1
2660,1,425,4,4930.949334,0,0,2,9,1,1,70412,0,1,61,27,12,0,3,0,2,2,3,136.291083,5,1
2661,0,7624,4,5292.632491,0,0,0,9,4,0,0,1,1,70,13,8,0,3,1,4,0,1,336.0,5,1
2662,1,6369,1,8986.610653,0,2,3,15,1,1,66267,1,1,111,23,95,0,3,1,4,2,3,1093.708851,0,2
2663,0,5003,2,5619.967791,0,1,1,10,4,0,0,1,2,82,14,23,0,6,0,1,2,0,863.935307,0,1
2664,1,8848,3,10340.45566,0,1,3,25,1,1,40882,2,0,89,6,17,0,2,0,2,1,1,393.637436,5,0
2665,1,4278,3,6369.262355,1,1,3,9,1,1,34498,1,2,83,30,72,0,7,1,4,1,1,398.4,5,2
2666,0,3917,3,2767.5949,0,0,3,19,4,0,0,1,1,74,0,52,0,1,1,5,0,2,355.2,0,2
2667,2,4258,1,4831.421687,0,0,3,36,2,0,23228,1,1,64,4,0,1,6,0,2,0,0,307.2,0,1
2668,2,1036,3,4282.947971,1,0,1,42,1,0,40864,0,1,109,16,70,1,1,1,4,0,0,166.937747,3,1
2669,1,6575,3,5718.276608,0,0,4,23,1,1,46133,0,0,73,7,78,0,5,1,4,0,1,19.626306,0,0
2670,1,8766,0,2580.849899,1,0,1,58,1,1,46900,1,1,66,13,59,0,1,1,4,1,3,316.8,0,1
2671,0,3491,4,6481.382268,0,1,3,24,4,0,0,1,2,92,1,17,0,6,1,4,2,0,441.6,0,1
2672,1,447,4,5133.414764,0,0,4,22,1,1,53390,2,1,64,13,41,0,5,1,4,2,1,278.999409,0,1
2673,2,7236,1,9369.639891,0,0,1,14,1,0,99185,2,1,115,8,19,0,3,0,2,1,2,449.428182,3,1
2674,2,9131,3,3196.578455,0,1,0,21,1,0,62815,0,1,80,14,84,0,1,2,6,1,2,47.061469,5,0
2675,2,4152,3,4720.608872,0,0,1,44,1,0,26277,1,2,61,17,30,0,4,1,4,2,1,292.8,0,1
2676,2,1110,4,8861.900439,0,2,2,4,1,0,41854,2,1,110,17,44,0,8,1,5,0,0,481.269644,0,1
2677,0,23,0,6032.737631,0,1,1,48,4,1,0,1,1,86,4,56,0,8,1,5,1,3,412.8,5,1
2678,1,4469,0,6832.36853,0,1,3,2,1,1,66627,1,1,85,32,55,0,8,1,3,1,1,733.21126,0,1
2679,1,1419,3,2242.090803,0,0,3,44,0,1,12131,2,2,64,32,60,1,1,1,4,2,2,251.44949,0,1
2680,0,8412,0,4157.698118,0,0,3,46,4,0,0,1,1,110,4,61,0,1,1,4,0,3,528.0,3,1
2681,0,9063,1,6189.122455,0,1,0,0,4,1,0,1,2,90,4,18,0,5,1,3,0,2,648.0,5,0
2682,1,1800,1,5643.724704,0,0,1,22,1,1,33317,1,1,72,18,31,1,3,1,4,0,0,345.6,5,1
2683,2,5866,0,5332.462694,1,0,2,38,1,0,68931,2,1,66,32,30,0,7,1,4,1,1,309.577946,0,1
2684,0,6851,3,2121.313061,0,0,1,42,4,1,0,1,2,67,6,60,1,1,1,4,3,1,321.6,0,0
2685,2,2741,1,8281.740124,0,0,3,49,2,0,19189,1,1,108,21,9,0,3,1,4,1,3,518.4,3,0
2686,2,6015,1,7835.929299,0,0,4,9,1,0,49390,2,1,195,31,15,0,1,1,3,3,2,738.05105,1,1
2687,1,677,3,2552.913868,0,0,1,52,1,1,33124,0,2,67,35,7,0,1,1,3,0,2,80.119997,0,0
2688,2,1209,1,2795.410029,0,0,1,20,1,0,40516,0,1,70,21,31,0,1,1,5,1,3,137.168874,5,2
2689,0,4521,4,8007.399376,1,0,3,27,4,0,0,1,0,112,12,93,0,3,1,5,0,3,537.6,4,1
2690,1,3179,3,6886.324494,0,1,1,51,1,1,34615,1,1,87,6,73,0,7,1,4,0,0,417.6,0,1
2691,2,8711,1,5106.781547,0,0,1,54,0,0,29894,0,1,72,9,69,4,3,1,5,2,0,16.510134,0,0
2692,0,615,3,5612.375586,0,1,0,54,4,0,0,1,2,79,32,2,0,3,0,2,0,1,379.2,5,1
2693,0,1321,4,5658.912313,0,1,3,19,4,1,0,1,2,84,32,96,0,4,1,3,2,3,847.490817,0,1
2694,2,543,3,7263.599744,0,0,3,38,1,0,86732,0,1,180,0,95,0,1,1,3,0,2,204.373113,2,1
2695,2,8407,2,8712.157741,0,1,4,10,1,0,68516,0,1,216,17,0,0,1,0,1,1,1,95.693949,2,1
2696,1,3184,1,9198.685111,0,0,2,21,1,1,31562,1,1,115,14,6,0,3,1,4,0,2,552.0,3,1
2697,0,6118,3,5162.370678,0,0,3,21,4,0,0,1,2,74,33,92,0,4,1,3,0,0,582.420512,0,1
2698,2,7801,0,6289.946999,0,1,0,49,1,0,24477,1,1,79,15,32,0,3,1,5,3,2,379.2,0,2
2699,0,7202,3,3649.708655,0,0,4,20,4,1,0,1,2,100,31,80,0,1,1,5,0,0,480.0,3,1
2700,1,1270,1,6766.558551,0,1,1,40,1,1,20046,1,1,87,15,59,0,3,1,4,2,3,417.6,5,1
2701,1,3981,0,4631.011293,0,0,0,25,1,1,78152,1,1,114,18,35,0,1,0,2,3,1,547.2,3,1
2702,0,5556,0,6810.52531,0,0,0,2,4,1,0,1,1,65,7,47,0,2,1,5,3,1,733.522405,0,0
