,clust,Award?,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1421,0,0,1435,18068,0,1,1,1,0,0,0,0,5174
1422,2,0,1436,137134,0,5,1,1,92740,20,0,0,5170
1423,3,1,1437,26561,0,1,1,1,100,1,0,0,4926
1424,2,0,1438,22093,0,3,1,1,14857,11,200,1,2587
1425,1,1,1439,58538,1739,4,1,1,48670,19,500,2,4352
1426,0,0,1440,29667,0,1,1,1,5304,19,0,0,4841
1427,2,0,1441,88093,0,3,1,1,15518,13,343,1,4660
1428,3,1,1442,472241,500,1,1,1,3600,12,3500,11,5045
1429,1,1,1443,62569,0,4,1,1,33765,19,50,1,4888
1430,1,1,1444,20982,0,4,1,1,44238,18,0,0,4716
1431,0,0,1445,44665,0,1,1,1,333,2,333,2,3601
1432,0,0,1446,22639,0,1,1,1,1840,4,0,0,5168
1433,3,1,1447,120152,0,1,1,1,6250,27,3750,26,4497
1434,0,0,1448,51402,0,1,1,1,4375,14,0,0,4978
1435,3,1,1449,32749,0,1,1,1,450,3,450,3,5050
1436,1,1,1450,170309,0,5,1,1,66546,20,4130,4,5009
1437,0,0,1451,18924,0,1,1,1,4000,18,0,0,5168
1438,1,1,1452,61919,0,4,1,1,39163,14,350,1,5157
1439,0,0,1453,193547,0,1,1,1,3544,12,0,0,5153
1440,3,1,1454,57927,0,1,1,1,1500,3,1500,3,5149
1441,2,0,1455,161321,0,5,1,1,59645,21,0,0,5147
1442,0,0,1456,66936,2370,1,1,1,3450,5,950,4,5147
1443,3,1,1457,72178,0,1,1,1,2100,10,0,0,5139
1444,0,0,1458,33964,0,1,1,1,300,3,0,0,5128
1445,2,0,1459,94272,0,3,1,1,11098,16,0,0,5121
1446,3,1,1460,53360,0,1,1,1,7251,5,6251,4,5120
1447,0,0,1461,3578,0,1,1,1,0,0,0,0,5114
1448,0,0,1462,29342,0,2,1,1,5835,4,0,0,5153
1449,1,1,1463,28228,0,3,1,1,12948,13,300,1,5108
1450,2,0,1464,118601,0,5,1,1,51240,19,0,0,5105
1451,3,1,1465,24660,0,2,1,1,7206,14,0,0,5136
1452,1,1,1466,147822,0,4,1,1,42469,18,0,0,5107
1453,2,0,1467,190208,0,4,1,1,37122,38,1800,6,5091
1454,0,0,1468,2625,0,1,1,1,125,1,0,0,5087
1455,1,1,1469,49438,0,4,1,1,33912,14,0,0,5085
1456,2,0,1470,24930,0,3,1,1,13060,9,0,0,5084
1457,0,0,1471,89835,0,2,1,1,9058,11,0,0,5080
1458,0,0,1472,46734,0,2,1,1,10007,18,0,0,5080
1459,3,1,1473,315273,0,1,1,1,12584,9,4084,4,5079
1460,0,0,1474,50,0,1,1,1,50,1,50,1,5073
1461,2,0,1475,97416,0,5,1,1,63679,29,0,0,5093
1462,1,1,1476,127768,0,5,1,1,65264,21,250,1,5064
1463,2,0,1477,139882,0,4,1,1,47089,15,0,0,4859
1464,0,0,1478,10740,0,1,1,1,0,0,0,0,4926
1465,0,0,1479,57330,0,1,1,1,380,3,0,0,4986
1466,0,0,1480,33560,0,1,1,1,2600,14,0,0,4604
1467,3,1,1481,53210,0,1,1,1,11422,10,0,0,4993
1468,0,0,1482,9795,0,1,1,1,0,0,0,0,4960
1469,3,1,1483,16984,0,2,1,1,10334,15,0,0,4884
1470,1,1,1484,46349,0,4,1,1,33923,20,1100,2,4856
1471,2,0,1485,118079,0,4,1,1,43298,16,500,1,4867
1472,0,0,1486,29632,0,1,1,1,0,0,0,0,4898
1473,2,0,1488,164307,0,3,1,1,21704,14,0,0,4023
1474,0,0,1489,13490,0,1,1,1,0,0,0,0,4870
1475,0,0,1490,36296,0,1,1,1,5780,6,0,0,4600
1476,3,1,1491,190429,6168,1,1,1,27500,11,1500,3,4974
1477,2,0,1492,120447,0,5,1,1,53804,15,350,1,4840
1478,3,1,1493,35094,0,1,1,1,4000,11,0,0,4944
1479,1,1,1494,208804,0,5,1,1,56204,31,500,1,4429
1480,0,0,1495,30662,0,1,1,1,0,0,0,0,4996
1481,2,0,1496,157452,0,4,1,1,45312,18,0,0,4471
1482,0,0,1497,24266,0,1,1,1,2375,12,0,0,4111
1483,1,1,1498,49991,0,4,1,1,44146,27,2510,4,4803
1484,0,0,1499,42275,925,1,1,1,4100,6,1600,5,4712
1485,0,0,1500,59162,0,1,1,1,2520,7,0,0,4726
1486,1,1,1501,109625,0,5,1,1,63372,19,500,1,5056
1487,0,0,1502,30486,0,1,1,1,0,0,0,0,5051
1488,1,1,1503,240904,2288,4,1,1,63385,22,350,1,5045
1489,3,1,1504,266776,0,1,1,1,8370,30,6520,28,5042
1490,0,0,1505,20818,0,1,1,1,15214,4,0,0,5036
1491,0,0,1506,106509,0,1,1,1,1113,7,0,0,5036
1492,3,1,1507,65982,0,1,1,1,1750,4,750,3,5030
1493,3,1,1508,9002,0,1,1,1,1586,9,0,0,4933
1494,1,1,1509,16088,0,3,1,1,17872,15,0,0,4563
1495,0,0,1510,10079,0,1,1,1,569,8,0,0,4651
1496,1,1,1511,48863,0,5,1,1,71013,18,1050,3,4925
1497,3,1,1512,137402,0,1,1,1,950,6,200,3,4685
1498,3,1,1513,71076,1000,1,1,1,10000,1,0,0,4820
1499,0,0,1514,20630,0,1,1,1,2045,4,0,0,4643
1500,3,1,1515,119180,1467,1,1,1,9275,20,1300,6,4657
1501,1,1,1516,54116,1846,3,1,1,34997,14,0,0,4848
1502,0,0,1517,36665,0,1,1,1,1625,6,0,0,4747
1503,1,1,1518,507371,0,4,1,1,51765,18,450,1,4770
1504,0,0,1519,48721,0,1,1,1,18781,12,300,3,4672
1505,1,1,1520,391222,0,3,1,1,27471,20,1600,7,4905
1506,0,0,1521,88668,0,2,1,1,9889,15,100,1,4903
1507,0,0,1522,46074,0,1,1,1,2193,11,0,0,4419
1508,0,0,1523,1923,0,1,1,1,1170,2,0,0,4615
1509,0,0,1524,46030,0,1,1,1,4375,27,0,0,4566
1510,0,0,1525,31236,0,1,1,1,2250,13,0,0,4523
1511,0,0,1526,18351,0,1,1,1,0,0,0,0,4744
1512,3,1,1527,4779,0,1,1,1,600,2,0,0,4926
1513,3,1,1528,124775,1704,1,1,1,11564,8,700,2,4847
1514,2,0,1529,66923,0,3,1,1,17139,12,0,0,4875
1515,0,0,1530,24008,0,1,1,1,540,3,0,0,4901
1516,3,1,1531,118415,2329,1,1,1,4475,10,100,1,4545
1517,3,1,1532,2793,0,1,1,1,8000,3,0,0,4588
1518,3,1,1533,70464,0,1,1,1,4000,4,1000,2,4889
1519,1,1,1534,71930,0,4,1,1,32774,13,500,1,4300
1520,3,1,1535,126484,0,1,1,1,5942,13,3192,11,4758
1521,1,1,1536,39503,0,3,1,1,16671,18,2339,2,4884
1522,0,0,1537,7291,0,1,1,1,0,0,0,0,4104
1523,1,1,1538,4838,0,3,1,1,23592,16,500,1,5024
1524,1,1,1539,73811,0,3,1,1,25394,14,1000,2,5021
1525,1,1,1540,156219,0,5,1,1,55874,24,0,0,5015
1526,1,1,1541,114376,0,4,1,1,33949,15,0,0,5009
1527,0,0,1542,23965,0,1,2,1,7308,16,550,3,5003
1528,0,0,1543,45766,0,1,1,1,4550,11,1300,7,5002
1529,3,1,1544,57857,1099,1,1,1,62650,37,12400,29,4996
1530,3,1,1545,19998,0,1,1,1,4309,13,0,0,4995
1531,0,0,1546,29506,0,1,1,1,4826,16,500,2,4993
1532,0,0,1547,6020,1505,1,1,1,0,0,0,0,4986
1533,1,1,1548,27989,0,3,1,1,25369,16,2729,2,4981
1534,1,1,1549,21933,0,4,1,1,27166,15,550,1,4974
1535,0,0,1550,58758,0,1,1,1,6500,38,0,0,4974
1536,1,1,1551,86069,0,4,1,1,35282,21,0,0,4972
1537,0,0,1552,8350,0,1,1,1,2125,10,0,0,4967
1538,1,1,1553,26862,0,3,1,1,15510,15,0,0,4965
1539,1,1,1554,133853,0,5,1,1,68136,14,0,0,4960
1540,0,0,1555,72623,0,1,1,1,0,0,0,0,4957
1541,0,0,1556,36887,0,1,2,1,9048,11,0,0,4951
1542,1,1,1557,49737,0,5,1,1,60922,22,550,2,4946
1543,0,0,1558,53869,0,1,1,1,6750,26,0,0,4940
1544,0,0,1559,5264,0,1,1,1,0,0,0,0,4496
1545,1,1,1560,132132,6920,3,1,1,20443,18,1310,4,3916
1546,2,0,1561,319241,0,5,1,1,71867,36,0,0,4692
1547,1,1,1562,333346,2139,4,1,1,52013,31,4309,12,4469
1548,0,0,1563,22459,0,1,1,1,104,2,0,0,4215
1549,0,0,1564,65021,0,2,1,1,10369,12,0,0,3547
1550,2,0,1565,44205,0,4,1,1,28340,13,0,0,3676
1551,0,0,1566,18433,0,1,1,1,3174,9,0,0,3930
1552,0,0,1567,6341,0,1,1,1,3658,12,0,0,3706
1553,0,0,1568,3641,0,1,1,1,1164,3,0,0,3603
1554,0,0,1569,39207,0,1,1,1,965,3,0,0,3757
1555,2,0,1570,63362,0,3,1,1,16331,15,350,1,3544
1556,3,1,1571,220267,0,1,1,1,8500,4,0,0,4716
1557,1,1,1572,329,0,3,1,1,23492,14,0,0,4868
1558,0,0,1573,22424,0,1,1,1,648,2,0,0,3951
1559,2,0,1574,36805,0,3,1,1,13018,16,0,0,3799
1560,0,0,1575,63437,0,2,1,1,7160,15,0,0,4595
1561,0,0,1576,8962,4481,1,1,1,0,0,0,0,4198
1562,0,0,1577,7922,0,1,1,1,0,0,0,0,4491
1563,0,0,1578,113731,0,1,1,1,1700,5,700,4,4482
1564,0,0,1579,12612,0,1,1,1,0,0,0,0,4170
1565,3,1,1580,45916,0,1,1,1,675,6,500,2,2818
1566,2,0,1581,51324,0,3,1,1,20533,14,0,0,4408
1567,3,1,1582,412,0,1,1,1,13000,1,0,0,4761
1568,3,1,1583,8103,0,1,1,1,2750,15,0,0,4776
1569,1,1,1584,91237,0,5,1,1,78864,26,0,0,4321
1570,0,0,1585,17388,0,1,1,1,0,0,0,0,4232
1571,0,0,1586,52046,0,1,1,1,1058,8,683,7,3456
1572,2,0,1587,50015,0,3,1,1,20839,16,50,1,4497
1573,1,1,1588,45340,0,3,1,1,14063,16,500,1,4660
1574,0,0,1589,200963,0,1,1,1,6164,4,150,1,4782
1575,0,0,1590,85884,0,2,1,1,7742,9,0,0,4692
1576,3,1,1591,4236,0,1,1,1,3000,7,0,0,4148
1577,3,1,1592,55843,0,1,1,1,6000,3,0,0,4341
1578,0,0,1593,43000,0,1,1,1,1273,4,173,1,4646
1579,3,1,1594,5573,0,1,1,1,1958,17,0,0,3714
1580,0,0,1595,2080,0,1,1,1,0,0,0,0,4635
1581,0,0,1596,43686,0,1,1,1,4039,12,0,0,4328
1582,0,0,1597,11001,0,1,1,1,255,5,0,0,4315
1583,1,1,1598,10146,0,3,1,1,26633,12,0,0,4509
1584,1,1,1599,35062,0,3,1,1,16237,26,0,0,4152
1585,3,1,1600,11866,0,2,1,1,6139,9,0,0,4667
1586,0,0,1601,41048,0,1,1,1,1195,3,0,0,4856
1587,3,1,1602,25004,0,1,1,1,1113,3,0,0,4860
1588,3,1,1603,194074,1448,1,1,1,12500,6,0,0,4701
1589,2,0,1604,65952,0,4,1,1,34770,14,0,0,4827
1590,0,0,1605,265532,0,1,1,1,4652,13,0,0,4849
1591,0,0,1606,61286,0,1,1,1,1500,5,0,0,4755
1592,2,0,1607,118177,0,3,1,1,20910,18,402,1,4811
1593,3,1,1608,183370,0,1,1,1,30988,14,12988,9,4848
1594,0,0,1609,98608,0,1,1,1,969,12,0,0,4663
1595,0,0,1610,22529,0,1,1,1,5115,20,3400,16,4865
1596,3,1,1611,2502,0,1,1,1,15500,4,500,1,4761
1597,1,1,1612,123430,0,4,1,1,49987,17,0,0,4798
1598,0,0,1613,36219,0,1,1,1,4044,10,0,0,4595
1599,3,1,1614,61405,250,2,1,1,32316,20,1350,8,4828
1600,3,1,1615,3789,0,1,1,1,181,3,0,0,4756
1601,0,0,1616,16065,0,1,1,1,0,0,0,0,4456
1602,1,1,1617,404142,0,5,1,1,75509,13,0,0,4784
1603,0,0,1618,28733,0,1,1,1,0,0,0,0,4650
1604,0,0,1619,26965,0,2,1,1,7346,13,0,0,4653
1605,2,0,1620,278437,0,4,1,1,50888,26,0,0,4744
1606,0,0,1621,5074,0,1,1,1,500,1,0,0,4730
1607,0,0,1622,43338,0,1,1,1,1000,4,1000,4,4275
1608,3,1,1623,23551,0,1,1,1,2375,12,0,0,4663
1609,0,0,1624,32015,0,1,1,1,6000,6,0,0,4574
1610,0,0,1625,65435,0,1,1,1,1000,2,500,1,4786
1611,0,0,1626,39079,0,1,1,1,3070,5,0,0,4750
1612,2,0,1627,108616,0,4,1,1,36476,13,0,0,4644
1613,2,0,1628,80154,0,4,1,1,47270,14,0,0,4352
1614,3,1,1629,25563,0,1,1,1,303,8,0,0,3511
1615,1,1,1630,18007,0,4,1,1,33237,15,0,0,4665
1616,2,0,1631,51752,0,3,1,1,25962,20,0,0,4631
1617,0,0,1632,21540,0,1,1,1,1188,9,0,0,4791
1618,2,0,1633,233057,0,5,1,1,102840,11,0,0,4791
1619,2,0,1634,196079,0,5,1,1,56890,21,0,0,4791
1620,3,1,1635,276607,0,1,1,1,11430,14,6430,11,4791
1621,0,0,1636,20681,0,1,1,1,0,0,0,0,4939
1622,1,1,1637,155278,0,4,1,1,27200,16,0,0,4926
1623,3,1,1638,194949,0,1,1,1,10121,13,4621,10,4930
1624,1,1,1640,307260,783,4,1,1,40533,24,250,1,4791
1625,0,0,1641,105588,0,2,1,1,22973,3,0,0,4805
1626,2,0,1642,41366,0,3,1,1,27148,15,0,0,4806
1627,0,0,1643,59445,0,1,1,1,5500,21,500,2,4843
1628,1,1,1644,130920,2643,4,1,1,30299,20,1100,6,4793
1629,2,0,1645,49777,2360,3,1,1,12241,12,0,0,4777
1630,2,0,1646,58778,0,4,1,1,28325,13,0,0,4919
1631,0,0,1647,38224,0,1,1,1,2587,10,0,0,4824
1632,1,1,1648,93700,0,5,1,1,58745,14,0,0,4827
1633,1,1,1649,533120,0,5,1,1,120983,18,0,0,4827
1634,2,0,1650,34941,0,3,1,1,23718,16,0,0,4755
1635,2,0,1651,115197,0,3,1,1,17638,24,0,0,4820
1636,0,0,1652,31230,0,1,1,1,815,5,815,5,4931
1637,1,1,1653,98604,0,3,1,1,17490,15,0,0,4919
1638,0,0,1654,385195,0,1,1,1,0,0,0,0,4903
1639,1,1,1655,136104,0,4,1,1,68988,51,2069,8,4916
1640,0,0,1656,23984,0,1,1,1,2737,14,0,0,4905
1641,2,0,1657,169947,0,4,1,1,48140,21,0,0,4895
1642,1,1,1658,71264,0,5,1,1,94161,17,1000,2,4903
1643,2,0,1659,71610,0,3,1,1,20918,14,0,0,4895
1644,0,0,1660,151152,0,2,1,1,13635,21,1100,1,4895
1645,1,1,1661,164178,2364,4,1,1,35314,23,1100,3,4883
1646,0,0,1662,18601,0,1,1,1,100,1,0,0,4888
1647,2,0,1663,49331,0,3,1,1,23572,12,100,1,4888
1648,0,0,1664,43326,0,1,1,1,4164,12,0,0,4881
1649,0,0,1665,12112,0,1,1,1,0,0,0,0,4882
1650,1,1,1666,98343,0,4,1,1,31961,16,0,0,4971
1651,1,1,1667,83006,0,4,1,1,45167,13,0,0,4906
1652,0,0,1668,110980,0,1,1,1,12900,8,950,4,4853
1653,2,0,1669,78032,0,3,1,1,24046,23,0,0,4862
1654,2,0,1670,176262,0,3,1,1,12678,8,150,1,4862
1655,1,1,1671,239576,0,3,1,1,13301,12,0,0,4849
1656,2,0,1672,642756,0,4,1,1,37889,15,1000,2,4841
1657,1,1,1673,41370,0,5,1,1,51335,9,0,0,4842
1658,3,1,1674,92905,0,1,1,1,1766,10,0,0,4827
1659,3,1,1675,7430,0,1,1,1,10500,5,0,0,4791
1660,3,1,1676,68390,0,1,1,1,3450,3,950,2,4754
1661,3,1,1677,18366,0,1,1,1,1100,3,1100,3,4783
1662,1,1,1678,197673,0,4,1,1,48932,15,0,0,4775
1663,1,1,1679,11789,0,4,1,1,28756,20,900,2,4775
1664,0,0,1680,213539,0,1,1,1,2750,15,0,0,4751
1665,0,0,1681,13310,0,1,1,1,0,0,0,0,4755
1666,1,1,1682,207395,0,4,1,1,55903,17,500,1,4761
1667,3,1,1683,25688,2396,1,1,1,3103,10,0,0,4754
1668,0,0,1684,259582,0,1,1,1,3833,21,1762,9,4638
1669,3,1,1685,288379,0,1,1,1,15942,8,1442,5,4741
1670,0,0,1686,3580,0,1,1,1,130,3,0,0,4730
1671,1,1,1687,84305,0,5,1,1,78931,15,0,0,4734
1672,0,0,1688,4780,0,1,1,1,0,0,0,0,4733
1673,1,1,1689,88192,0,4,1,1,47848,22,500,1,4784
1674,1,1,1690,105665,0,4,1,1,31226,13,0,0,4727
1675,3,1,1691,24756,0,1,1,1,7720,26,500,2,4723
1676,3,1,1692,51304,1362,1,1,1,11611,40,10075,36,4708
1677,0,0,1693,12404,0,1,1,1,1950,7,1200,4,4701
1678,0,0,1694,80988,0,1,1,1,4413,5,0,0,4707
1679,3,1,1695,5617,0,1,1,1,4400,4,400,1,4706
1680,1,1,1696,68023,0,5,1,1,119512,33,500,1,4702
1681,2,0,1697,108100,0,4,1,1,45113,17,1000,2,4699
1682,0,0,1698,17470,0,1,1,1,4100,9,2500,5,4691
1683,1,1,1699,138332,0,5,1,1,67836,17,0,0,4692
1684,0,0,1700,4087,0,1,1,1,500,4,0,0,4684
1685,0,0,1701,40264,0,1,1,1,19137,13,0,0,4684
1686,3,1,1702,13290,0,1,1,1,3175,5,0,0,4679
1687,1,1,1703,130761,0,4,1,1,52423,15,0,0,4674
1688,1,1,1704,14371,0,4,1,1,28723,13,0,0,4671
1689,1,1,1705,25322,0,3,1,1,23821,16,0,0,4673
1690,2,0,1706,55356,0,3,1,1,23871,15,0,0,4660
1691,1,1,1707,134501,0,5,1,1,59855,32,1193,2,4663
1692,2,0,1708,63311,0,4,1,1,29318,11,0,0,4667
1693,3,1,1709,90307,0,1,1,1,3150,3,650,2,4664
1694,3,1,1710,2198,0,1,1,1,16070,12,0,0,4658
1695,0,0,1711,43749,5583,1,1,1,9557,5,0,0,4664
1696,0,0,1712,7730,0,1,1,1,375,3,0,0,4659
1697,0,0,1713,16171,0,1,1,1,2875,16,0,0,4656
1698,3,1,1714,192108,1000,1,1,1,10200,3,200,2,4656
1699,1,1,1715,35895,0,3,1,1,15720,11,0,0,4649
1700,3,1,1716,46578,0,2,1,1,8322,12,0,0,4645
1701,0,0,1717,54309,0,1,1,1,6772,7,250,1,4698
1702,1,1,1718,45613,0,4,1,1,29117,16,350,1,4625
1703,1,1,1719,297127,0,3,1,1,27415,16,0,0,4631
1704,0,0,1720,93148,0,2,1,1,7776,18,0,0,4631
1705,0,0,1721,27905,0,1,1,1,3794,11,0,0,4628
1706,1,1,1722,139983,0,3,1,1,17289,24,100,2,4629
1707,2,0,1723,188703,0,5,1,1,62973,53,500,1,4625
1708,0,0,1724,19479,0,1,1,1,2250,4,0,0,4625
1709,0,0,1725,63635,0,1,1,1,5175,31,50,1,4622
1710,1,1,1726,77203,0,5,1,1,66817,16,0,0,4646
1711,0,0,1727,19020,0,1,1,1,330,3,0,0,4614
1712,0,0,1728,61172,0,2,1,1,6875,10,0,0,4609
1713,0,0,1729,7342,0,1,1,1,0,0,0,0,4604
1714,0,0,1730,62076,0,2,1,1,11221,15,1050,2,4603
1715,3,1,1731,13046,0,1,1,1,0,0,0,0,4597
1716,1,1,1732,11527,0,3,1,1,16874,27,3880,6,4583
1717,1,1,1733,77814,0,4,1,1,43914,17,0,0,4587
1718,1,1,1734,75303,0,5,1,1,74990,15,0,0,4598
1719,0,0,1735,7545,0,1,1,1,616,6,0,0,4587
1720,0,0,1736,26972,0,1,1,1,0,0,0,0,4587
1721,1,1,1737,184805,0,4,1,1,52755,22,0,0,4726
1722,1,1,1738,93971,0,5,1,1,62023,22,450,3,4580
1723,2,0,1739,66328,0,4,1,1,40522,14,0,0,4575
1724,2,0,1740,51745,0,4,1,1,41377,14,0,0,4606
1725,1,1,1741,64341,0,5,1,1,63621,13,0,0,4568
1726,0,0,1742,49708,0,1,1,1,0,0,0,0,4560
1727,1,1,1743,46926,0,4,1,1,27889,15,0,0,4554
1728,1,1,1744,199418,1000,3,1,1,25590,39,3199,9,4548
1729,0,0,1745,9126,0,1,1,1,1202,13,350,1,4554
1730,2,0,1746,95109,0,4,1,1,26149,8,0,0,4593
1731,2,0,1747,65706,0,3,1,1,21958,17,0,0,4534
1732,3,1,1748,9862,0,1,1,1,31280,15,0,0,4545
1733,1,1,1749,253349,0,5,1,1,68947,18,1000,2,4545
1734,0,0,1750,25541,0,1,1,1,660,3,0,0,4520
1735,0,0,1751,5580,0,1,1,1,60,2,0,0,4533
1736,1,1,1752,37514,0,4,1,1,35874,31,500,1,4537
1737,0,0,1753,67083,0,1,1,1,4600,4,500,1,4532
1738,2,0,1754,92646,0,4,1,1,27177,16,0,0,4523
1739,0,0,1755,21110,0,1,1,1,3402,12,0,0,4516
1740,1,1,1756,102570,0,5,1,1,70503,20,0,0,4524
1741,0,0,1757,15876,0,1,1,1,0,0,0,0,4512
1742,0,0,1758,8957,0,1,1,1,0,0,0,0,4509
1743,0,0,1759,5375,0,1,1,1,2000,9,0,0,4509
1744,1,1,1760,109114,0,4,1,1,31956,27,0,0,4512
1745,0,0,1761,23432,0,1,1,1,1162,10,0,0,4510
1746,2,0,1762,111384,0,4,1,1,26669,14,0,0,4505
1747,0,0,1763,69880,0,1,1,1,4635,5,0,0,4552
1748,0,0,1764,11289,0,1,1,1,1500,5,0,0,4492
1749,0,0,1765,119676,500,1,1,1,550,4,550,4,4485
1750,3,1,1766,21847,0,1,1,1,929,4,903,3,4491
1751,1,1,1767,40808,0,4,1,1,38612,27,400,2,4490
1752,0,0,1768,47509,0,1,1,1,21210,10,1000,2,4490
1753,2,0,1769,20248,0,3,1,1,18507,37,1700,5,4488
1754,0,0,1770,3441,0,1,1,1,1643,6,0,0,4484
1755,0,0,1771,35216,0,1,1,1,9959,14,0,0,4481
1756,0,0,1772,63036,0,2,1,1,9006,14,0,0,4475
1757,0,0,1773,20844,0,1,1,1,20844,10,0,0,4474
1758,0,0,1774,42420,0,1,1,1,1000,1,0,0,4461
1759,0,0,1775,36254,0,1,1,1,7232,7,0,0,4453
1760,1,1,1776,22412,0,3,1,1,11654,12,0,0,4460
1761,0,0,1777,11512,0,1,1,1,3667,14,0,0,4460
1762,0,0,1778,1703,0,1,1,1,1230,4,0,0,4390
1763,1,1,1779,51471,0,3,1,1,15505,32,412,1,4450
1764,0,0,1780,70518,0,1,1,1,2000,3,1000,2,4450
1765,1,1,1781,431824,0,3,1,1,30480,16,500,1,4443
1766,1,1,1782,25577,0,4,1,1,33420,18,0,0,4432
1767,1,1,1783,17111,0,3,1,1,13577,10,0,0,4434
1768,2,0,1784,99336,0,3,1,1,14195,14,500,1,4453
1769,0,0,1785,67612,0,1,1,1,0,0,0,0,4442
1770,0,0,1786,38918,0,1,1,1,6505,29,618,2,4442
1771,2,0,1787,72812,0,3,1,1,16930,17,50,1,4442
1772,3,1,1788,134937,0,1,1,1,500,1,0,0,4427
1773,2,0,1789,121688,0,4,1,1,31631,15,0,0,4420
1774,2,0,1790,162410,0,3,1,1,20203,17,0,0,4420
1775,3,1,1791,59821,500,1,1,1,4200,4,200,2,4419
1776,0,0,1792,96053,0,1,1,1,2200,6,2200,6,4391
1777,2,0,1793,171946,0,3,1,1,19198,28,0,0,4397
1778,0,0,1794,15737,0,1,1,1,220,3,0,0,4404
1779,2,0,1795,77814,0,3,1,1,14786,11,0,0,4394
1780,0,0,1796,53768,0,1,1,1,4798,16,450,1,4387
1781,2,0,1797,245731,0,4,1,1,34322,35,0,0,4385
1782,2,0,1798,87366,0,3,1,1,18012,16,0,0,4380
1783,1,1,1799,56461,0,4,1,1,40190,14,0,0,4359
1784,3,1,1800,46855,0,2,1,1,8845,17,0,0,4379
1785,0,0,1801,53027,0,1,1,1,0,0,0,0,4585
1786,2,0,1802,96610,0,5,1,1,66298,22,0,0,4362
1787,0,0,1803,61450,0,2,1,1,7927,10,0,0,4383
1788,0,0,1804,18538,0,1,1,1,2200,3,0,0,4344
1789,1,1,1806,28319,0,3,1,1,18449,13,0,0,4392
1790,2,0,1807,107360,0,3,1,1,15641,15,0,0,4423
1791,0,0,1808,32510,0,1,3,1,14568,13,0,0,4341
1792,0,0,1809,9753,0,1,1,1,1235,3,0,0,4343
1793,0,0,1810,13033,0,1,1,1,1625,6,0,0,4334
1794,3,1,1811,17609,0,1,1,1,803,5,803,5,4317
1795,0,0,1812,104052,0,2,1,1,6016,12,0,0,4331
1796,0,0,1813,13878,0,1,1,1,0,0,0,0,4317
1797,0,0,1814,7254,0,1,1,1,0,0,0,0,4323
1798,3,1,1815,12560,0,1,1,1,1282,6,1282,6,4324
1799,2,0,1816,94938,0,3,1,1,12999,21,0,0,4310
1800,1,1,1817,86143,0,3,1,1,29652,11,500,1,4317
1801,1,1,1818,138512,0,4,1,1,30130,15,50,1,4313
1802,3,1,1819,66875,0,1,1,1,3206,17,0,0,4308
1803,2,0,1820,96026,0,3,1,1,25670,19,0,0,4310
1804,0,0,1821,31572,0,1,1,1,0,0,0,0,4299
1805,3,1,1822,11834,0,1,1,1,0,0,0,0,4306
1806,1,1,1823,23552,0,4,1,1,36165,11,0,0,4300
1807,0,0,1824,66052,0,1,1,1,8380,8,0,0,4301
1808,3,1,1825,55639,0,1,1,1,2750,15,0,0,4299
1809,0,0,1826,68226,0,1,1,1,3147,8,200,2,4299
1810,1,1,1827,37953,0,5,1,1,62571,28,0,0,4282
1811,0,0,1828,17810,0,1,1,1,1375,4,0,0,4294
1812,0,0,1829,21915,0,1,1,1,7000,33,0,0,4289
1813,0,0,1830,32563,0,1,1,1,4200,3,200,1,4282
1814,0,0,1831,49479,0,1,1,1,5500,24,100,1,4282
1815,1,1,1832,23854,0,3,1,1,22498,18,250,3,4274
1816,3,1,1833,60049,0,1,1,1,0,0,0,0,4278
1817,2,0,1834,75112,0,4,1,1,35532,14,500,1,4271
1818,0,0,1835,19787,0,1,1,1,2016,9,500,1,4258
1819,2,0,1836,30664,0,3,1,1,21242,22,700,5,4268
1820,0,0,1837,91716,0,1,1,1,6978,12,0,0,4267
1821,0,0,1838,219174,0,1,1,1,4500,5,2000,4,4265
1822,3,1,1839,16495,0,1,1,1,18779,11,0,0,4261
1823,0,0,1840,25963,0,2,1,1,8183,25,0,0,4244
1824,3,1,1841,1701,0,1,1,1,10,1,0,0,4260
1825,0,0,1842,73852,0,1,1,1,0,0,0,0,4252
1826,0,0,1843,12791,0,1,1,1,0,0,0,0,4246
1827,0,0,1844,39020,0,1,1,1,1295,4,0,0,4246
1828,1,1,1845,1076,0,3,1,1,11379,8,0,0,4233
1829,0,0,1846,34443,1440,1,1,1,2125,10,0,0,4233
1830,0,0,1847,4735,0,1,1,1,275,2,0,0,4257
1831,0,0,1848,41279,967,1,1,1,3664,4,3164,3,4233
1832,0,0,1849,4708,0,1,1,1,1000,1,0,0,4232
1833,3,1,1850,63090,0,1,1,1,12059,20,350,3,4231
1834,2,0,1851,156544,0,4,1,1,46593,13,0,0,4225
1835,0,0,1852,12239,0,1,1,1,2912,5,0,0,4226
1836,2,0,1853,101464,0,3,1,1,14610,13,0,0,4223
1837,2,0,1854,55147,0,4,1,1,29219,13,0,0,4225
1838,2,0,1855,59424,0,4,1,1,36600,23,1000,3,4211
1839,0,0,1856,52084,0,1,1,1,4836,7,0,0,4222
1840,1,1,1857,368535,0,5,1,1,146201,21,2600,6,4210
1841,2,0,1858,116288,0,5,1,1,65073,18,0,0,4209
